K,row_type,run_id,depth_group,group_definition,run_count_present,metric,value,unit
5,run,run01,0,exact_depth,1,frame_count,3494,frames
5,run,run01,0,exact_depth,1,wait_mean_ms,1.9265274791070406,ms
5,run,run01,0,exact_depth,1,wait_median_ms,0.3133385,ms
5,run,run01,0,exact_depth,1,wait_p95_ms,4.5199742,ms
5,run,run01,1,exact_depth,1,frame_count,1815,frames
5,run,run01,1,exact_depth,1,wait_mean_ms,7.550257807162534,ms
5,run,run01,1,exact_depth,1,wait_median_ms,7.679047,ms
5,run,run01,1,exact_depth,1,wait_p95_ms,8.871389,ms
5,run,run01,2,exact_depth,1,frame_count,1883,frames
5,run,run01,2,exact_depth,1,wait_mean_ms,11.805902446627721,ms
5,run,run01,2,exact_depth,1,wait_median_ms,11.808451,ms
5,run,run01,2,exact_depth,1,wait_p95_ms,13.1377277,ms
5,run,run01,3,exact_depth,1,frame_count,1658,frames
5,run,run01,3,exact_depth,1,wait_mean_ms,15.962916819059107,ms
5,run,run01,3,exact_depth,1,wait_median_ms,15.931706,ms
5,run,run01,3,exact_depth,1,wait_p95_ms,17.01430235,ms
5,run,run01,4,exact_depth,1,frame_count,4,frames
5,run,run01,4,exact_depth,1,wait_mean_ms,31.77814225,ms
5,run,run01,4,exact_depth,1,wait_median_ms,22.8791725,ms
5,run,run01,4,exact_depth,1,wait_p95_ms,56.98288059999999,ms
5,run,run01,5,exact_depth,1,frame_count,7,frames
5,run,run01,5,exact_depth,1,wait_mean_ms,34.27191071428572,ms
5,run,run01,5,exact_depth,1,wait_median_ms,28.773305,ms
5,run,run01,5,exact_depth,1,wait_p95_ms,58.29764369999997,ms
5,run,run01,6,exact_depth,1,frame_count,4,frames
5,run,run01,6,exact_depth,1,wait_mean_ms,44.878103,ms
5,run,run01,6,exact_depth,1,wait_median_ms,36.263847,ms
5,run,run01,6,exact_depth,1,wait_p95_ms,69.82587704999999,ms
5,run,run01,7,exact_depth,1,frame_count,6,frames
5,run,run01,7,exact_depth,1,wait_mean_ms,45.59637216666666,ms
5,run,run01,7,exact_depth,1,wait_median_ms,39.719679,ms
5,run,run01,7,exact_depth,1,wait_p95_ms,70.93749975,ms
5,run,run01,8,exact_depth,1,frame_count,9,frames
5,run,run01,8,exact_depth,1,wait_mean_ms,54.45483322222223,ms
5,run,run01,8,exact_depth,1,wait_median_ms,45.347288,ms
5,run,run01,8,exact_depth,1,wait_p95_ms,86.9007564,ms
5,run,run01,9,exact_depth,1,frame_count,7,frames
5,run,run01,9,exact_depth,1,wait_mean_ms,57.427077714285716,ms
5,run,run01,9,exact_depth,1,wait_median_ms,51.725389,ms
5,run,run01,9,exact_depth,1,wait_p95_ms,77.98425739999998,ms
5,run,run01,10,exact_depth,1,frame_count,9,frames
5,run,run01,10,exact_depth,1,wait_mean_ms,60.974746777777774,ms
5,run,run01,10,exact_depth,1,wait_median_ms,57.283636,ms
5,run,run01,10,exact_depth,1,wait_p95_ms,79.25432819999999,ms
5,run,run01,11,exact_depth,1,frame_count,6,frames
5,run,run01,11,exact_depth,1,wait_mean_ms,70.38029783333333,ms
5,run,run01,11,exact_depth,1,wait_median_ms,66.3429305,ms
5,run,run01,11,exact_depth,1,wait_p95_ms,87.16126025,ms
5,run,run01,12,exact_depth,1,frame_count,8,frames
5,run,run01,12,exact_depth,1,wait_mean_ms,76.848522625,ms
5,run,run01,12,exact_depth,1,wait_median_ms,71.8177755,ms
5,run,run01,12,exact_depth,1,wait_p95_ms,97.77758995,ms
5,run,run01,13,exact_depth,1,frame_count,3,frames
5,run,run01,13,exact_depth,1,wait_mean_ms,81.75532033333333,ms
5,run,run01,13,exact_depth,1,wait_median_ms,73.716757,ms
5,run,run01,13,exact_depth,1,wait_p95_ms,98.2114567,ms
5,run,run01,14,exact_depth,1,frame_count,5,frames
5,run,run01,14,exact_depth,1,wait_mean_ms,82.3450992,ms
5,run,run01,14,exact_depth,1,wait_median_ms,77.687547,ms
5,run,run01,14,exact_depth,1,wait_p95_ms,98.5807456,ms
5,run,run01,15,exact_depth,1,frame_count,8,frames
5,run,run01,15,exact_depth,1,wait_mean_ms,85.759159125,ms
5,run,run01,15,exact_depth,1,wait_median_ms,80.367464,ms
5,run,run01,15,exact_depth,1,wait_p95_ms,104.69610390000001,ms
5,run,run01,16,exact_depth,1,frame_count,5,frames
5,run,run01,16,exact_depth,1,wait_mean_ms,91.0627268,ms
5,run,run01,16,exact_depth,1,wait_median_ms,93.047197,ms
5,run,run01,16,exact_depth,1,wait_p95_ms,103.5608628,ms
5,run,run01,17,exact_depth,1,frame_count,7,frames
5,run,run01,17,exact_depth,1,wait_mean_ms,94.84769657142857,ms
5,run,run01,17,exact_depth,1,wait_median_ms,92.524047,ms
5,run,run01,17,exact_depth,1,wait_p95_ms,107.70991169999999,ms
5,run,run01,18,exact_depth,1,frame_count,5,frames
5,run,run01,18,exact_depth,1,wait_mean_ms,106.3797878,ms
5,run,run01,18,exact_depth,1,wait_median_ms,105.804777,ms
5,run,run01,18,exact_depth,1,wait_p95_ms,111.91250959999999,ms
5,run,run01,19,exact_depth,1,frame_count,6,frames
5,run,run01,19,exact_depth,1,wait_mean_ms,111.28311016666667,ms
5,run,run01,19,exact_depth,1,wait_median_ms,111.619961,ms
5,run,run01,19,exact_depth,1,wait_p95_ms,116.156274,ms
5,run,run01,20,exact_depth,1,frame_count,3,frames
5,run,run01,20,exact_depth,1,wait_mean_ms,113.20860333333333,ms
5,run,run01,20,exact_depth,1,wait_median_ms,113.69649,ms
5,run,run01,20,exact_depth,1,wait_p95_ms,117.86437559999999,ms
5,run,run01,21,exact_depth,1,frame_count,4,frames
5,run,run01,21,exact_depth,1,wait_mean_ms,114.45836175,ms
5,run,run01,21,exact_depth,1,wait_median_ms,115.150201,ms
5,run,run01,21,exact_depth,1,wait_p95_ms,120.47072725,ms
5,run,run01,22,exact_depth,1,frame_count,4,frames
5,run,run01,22,exact_depth,1,wait_mean_ms,118.211289,ms
5,run,run01,22,exact_depth,1,wait_median_ms,120.082145,ms
5,run,run01,22,exact_depth,1,wait_p95_ms,123.4392788,ms
5,run,run01,23,exact_depth,1,frame_count,4,frames
5,run,run01,23,exact_depth,1,wait_mean_ms,121.84817025,ms
5,run,run01,23,exact_depth,1,wait_median_ms,120.9797725,ms
5,run,run01,23,exact_depth,1,wait_p95_ms,130.26573489999998,ms
5,run,run01,24,exact_depth,1,frame_count,3,frames
5,run,run01,24,exact_depth,1,wait_mean_ms,122.87144466666668,ms
5,run,run01,24,exact_depth,1,wait_median_ms,120.589474,ms
5,run,run01,24,exact_depth,1,wait_p95_ms,128.9766118,ms
5,run,run01,25,exact_depth,1,frame_count,4,frames
5,run,run01,25,exact_depth,1,wait_mean_ms,126.025746,ms
5,run,run01,25,exact_depth,1,wait_median_ms,126.0616525,ms
5,run,run01,25,exact_depth,1,wait_p95_ms,129.7333175,ms
5,run,run01,26,exact_depth,1,frame_count,4,frames
5,run,run01,26,exact_depth,1,wait_mean_ms,130.621706,ms
5,run,run01,26,exact_depth,1,wait_median_ms,130.1891865,ms
5,run,run01,26,exact_depth,1,wait_p95_ms,133.485622,ms
5,run,run01,27,exact_depth,1,frame_count,5,frames
5,run,run01,27,exact_depth,1,wait_mean_ms,133.64864,ms
5,run,run01,27,exact_depth,1,wait_median_ms,133.08349,ms
5,run,run01,27,exact_depth,1,wait_p95_ms,136.0319212,ms
5,run,run01,28,exact_depth,1,frame_count,4,frames
5,run,run01,28,exact_depth,1,wait_mean_ms,138.06135675,ms
5,run,run01,28,exact_depth,1,wait_median_ms,137.7939925,ms
5,run,run01,28,exact_depth,1,wait_p95_ms,140.18857755000002,ms
5,run,run01,29,exact_depth,1,frame_count,5,frames
5,run,run01,29,exact_depth,1,wait_mean_ms,141.99320880000002,ms
5,run,run01,29,exact_depth,1,wait_median_ms,142.314809,ms
5,run,run01,29,exact_depth,1,wait_p95_ms,143.399355,ms
5,run,run01,30,exact_depth,1,frame_count,4,frames
5,run,run01,30,exact_depth,1,wait_mean_ms,145.23782675,ms
5,run,run01,30,exact_depth,1,wait_median_ms,145.129354,ms
5,run,run01,30,exact_depth,1,wait_p95_ms,146.39412869999998,ms
5,run,run01,31,exact_depth,1,frame_count,3,frames
5,run,run01,31,exact_depth,1,wait_mean_ms,151.05397766666667,ms
5,run,run01,31,exact_depth,1,wait_median_ms,151.295061,ms
5,run,run01,31,exact_depth,1,wait_p95_ms,152.66997930000002,ms
5,run,run01,32,exact_depth,1,frame_count,3,frames
5,run,run01,32,exact_depth,1,wait_mean_ms,156.136394,ms
5,run,run01,32,exact_depth,1,wait_median_ms,156.791633,ms
5,run,run01,32,exact_depth,1,wait_p95_ms,157.7718995,ms
5,run,run01,33,exact_depth,1,frame_count,1,frames
5,run,run01,33,exact_depth,1,wait_mean_ms,157.932523,ms
5,run,run01,33,exact_depth,1,wait_median_ms,157.932523,ms
5,run,run01,33,exact_depth,1,wait_p95_ms,157.932523,ms
5,run,run01,ALL,all_depths_within_run,1,Pearson,0.9823886279513027,correlation
5,run,run01,ALL,all_depths_within_run,1,Spearman,0.9572086406375286,correlation
5,run,run02,0,exact_depth,1,frame_count,3486,frames
5,run,run02,0,exact_depth,1,wait_mean_ms,1.7672472214572577,ms
5,run,run02,0,exact_depth,1,wait_median_ms,0.2812595,ms
5,run,run02,0,exact_depth,1,wait_p95_ms,4.53555625,ms
5,run,run02,1,exact_depth,1,frame_count,1882,frames
5,run,run02,1,exact_depth,1,wait_mean_ms,6.987335741764081,ms
5,run,run02,1,exact_depth,1,wait_median_ms,7.0273125,ms
5,run,run02,1,exact_depth,1,wait_p95_ms,9.015962149999998,ms
5,run,run02,2,exact_depth,1,frame_count,2471,frames
5,run,run02,2,exact_depth,1,wait_mean_ms,11.50578850222582,ms
5,run,run02,2,exact_depth,1,wait_median_ms,11.741623,ms
5,run,run02,2,exact_depth,1,wait_p95_ms,13.6566025,ms
5,run,run02,3,exact_depth,1,frame_count,1026,frames
5,run,run02,3,exact_depth,1,wait_mean_ms,15.192265849902535,ms
5,run,run02,3,exact_depth,1,wait_median_ms,15.1566555,ms
5,run,run02,3,exact_depth,1,wait_p95_ms,16.8980415,ms
5,run,run02,4,exact_depth,1,frame_count,5,frames
5,run,run02,4,exact_depth,1,wait_mean_ms,29.227687,ms
5,run,run02,4,exact_depth,1,wait_median_ms,22.754373,ms
5,run,run02,4,exact_depth,1,wait_p95_ms,53.389544199999996,ms
5,run,run02,5,exact_depth,1,frame_count,4,frames
5,run,run02,5,exact_depth,1,wait_mean_ms,37.28495025,ms
5,run,run02,5,exact_depth,1,wait_median_ms,30.4002555,ms
5,run,run02,5,exact_depth,1,wait_p95_ms,59.31934119999999,ms
5,run,run02,6,exact_depth,1,frame_count,5,frames
5,run,run02,6,exact_depth,1,wait_mean_ms,40.3274996,ms
5,run,run02,6,exact_depth,1,wait_median_ms,34.101918,ms
5,run,run02,6,exact_depth,1,wait_p95_ms,62.63710139999999,ms
5,run,run02,7,exact_depth,1,frame_count,4,frames
5,run,run02,7,exact_depth,1,wait_mean_ms,47.76837475,ms
5,run,run02,7,exact_depth,1,wait_median_ms,40.3688415,ms
5,run,run02,7,exact_depth,1,wait_p95_ms,67.84667985,ms
5,run,run02,8,exact_depth,1,frame_count,4,frames
5,run,run02,8,exact_depth,1,wait_mean_ms,51.7788975,ms
5,run,run02,8,exact_depth,1,wait_median_ms,43.798671,ms
5,run,run02,8,exact_depth,1,wait_p95_ms,72.15888735,ms
5,run,run02,9,exact_depth,1,frame_count,5,frames
5,run,run02,9,exact_depth,1,wait_mean_ms,60.906781,ms
5,run,run02,9,exact_depth,1,wait_median_ms,52.776913,ms
5,run,run02,9,exact_depth,1,wait_p95_ms,80.9544988,ms
5,run,run02,10,exact_depth,1,frame_count,4,frames
5,run,run02,10,exact_depth,1,wait_mean_ms,60.97475325,ms
5,run,run02,10,exact_depth,1,wait_median_ms,53.9036785,ms
5,run,run02,10,exact_depth,1,wait_p95_ms,82.81455354999999,ms
5,run,run02,11,exact_depth,1,frame_count,9,frames
5,run,run02,11,exact_depth,1,wait_mean_ms,63.806655444444445,ms
5,run,run02,11,exact_depth,1,wait_median_ms,59.316036,ms
5,run,run02,11,exact_depth,1,wait_p95_ms,82.0664228,ms
5,run,run02,12,exact_depth,1,frame_count,4,frames
5,run,run02,12,exact_depth,1,wait_mean_ms,75.033123,ms
5,run,run02,12,exact_depth,1,wait_median_ms,70.0939705,ms
5,run,run02,12,exact_depth,1,wait_p95_ms,88.8036296,ms
5,run,run02,13,exact_depth,1,frame_count,4,frames
5,run,run02,13,exact_depth,1,wait_mean_ms,80.393803,ms
5,run,run02,13,exact_depth,1,wait_median_ms,77.218297,ms
5,run,run02,13,exact_depth,1,wait_p95_ms,92.4724738,ms
5,run,run02,14,exact_depth,1,frame_count,3,frames
5,run,run02,14,exact_depth,1,wait_mean_ms,90.26720566666667,ms
5,run,run02,14,exact_depth,1,wait_median_ms,96.672673,ms
5,run,run02,14,exact_depth,1,wait_p95_ms,97.8596425,ms
5,run,run02,15,exact_depth,1,frame_count,4,frames
5,run,run02,15,exact_depth,1,wait_mean_ms,82.16434775,ms
5,run,run02,15,exact_depth,1,wait_median_ms,78.538077,ms
5,run,run02,15,exact_depth,1,wait_p95_ms,96.75111594999998,ms
5,run,run02,16,exact_depth,1,frame_count,4,frames
5,run,run02,16,exact_depth,1,wait_mean_ms,87.51444525,ms
5,run,run02,16,exact_depth,1,wait_median_ms,82.9078115,ms
5,run,run02,16,exact_depth,1,wait_p95_ms,101.85292055,ms
5,run,run02,17,exact_depth,1,frame_count,6,frames
5,run,run02,17,exact_depth,1,wait_mean_ms,92.64180383333333,ms
5,run,run02,17,exact_depth,1,wait_median_ms,86.084814,ms
5,run,run02,17,exact_depth,1,wait_p95_ms,109.254363,ms
5,run,run02,18,exact_depth,1,frame_count,6,frames
5,run,run02,18,exact_depth,1,wait_mean_ms,96.523014,ms
5,run,run02,18,exact_depth,1,wait_median_ms,94.748374,ms
5,run,run02,18,exact_depth,1,wait_p95_ms,106.452079,ms
5,run,run02,19,exact_depth,1,frame_count,6,frames
5,run,run02,19,exact_depth,1,wait_mean_ms,102.40237533333332,ms
5,run,run02,19,exact_depth,1,wait_median_ms,101.7694675,ms
5,run,run02,19,exact_depth,1,wait_p95_ms,108.79759125,ms
5,run,run02,20,exact_depth,1,frame_count,5,frames
5,run,run02,20,exact_depth,1,wait_mean_ms,108.919347,ms
5,run,run02,20,exact_depth,1,wait_median_ms,109.279272,ms
5,run,run02,20,exact_depth,1,wait_p95_ms,113.9881458,ms
5,run,run02,21,exact_depth,1,frame_count,3,frames
5,run,run02,21,exact_depth,1,wait_mean_ms,114.03630266666667,ms
5,run,run02,21,exact_depth,1,wait_median_ms,114.297208,ms
5,run,run02,21,exact_depth,1,wait_p95_ms,116.65224429999999,ms
5,run,run02,22,exact_depth,1,frame_count,4,frames
5,run,run02,22,exact_depth,1,wait_mean_ms,116.492678,ms
5,run,run02,22,exact_depth,1,wait_median_ms,116.483905,ms
5,run,run02,22,exact_depth,1,wait_p95_ms,121.15708905,ms
5,run,run02,23,exact_depth,1,frame_count,5,frames
5,run,run02,23,exact_depth,1,wait_mean_ms,121.7181994,ms
5,run,run02,23,exact_depth,1,wait_median_ms,124.046435,ms
5,run,run02,23,exact_depth,1,wait_p95_ms,126.0707072,ms
5,run,run02,24,exact_depth,1,frame_count,4,frames
5,run,run02,24,exact_depth,1,wait_mean_ms,123.87453575,ms
5,run,run02,24,exact_depth,1,wait_median_ms,125.3473225,ms
5,run,run02,24,exact_depth,1,wait_p95_ms,126.08982884999999,ms
5,run,run02,25,exact_depth,1,frame_count,4,frames
5,run,run02,25,exact_depth,1,wait_mean_ms,125.8719865,ms
5,run,run02,25,exact_depth,1,wait_median_ms,126.553664,ms
5,run,run02,25,exact_depth,1,wait_p95_ms,129.2195441,ms
5,run,run02,26,exact_depth,1,frame_count,4,frames
5,run,run02,26,exact_depth,1,wait_mean_ms,131.4726005,ms
5,run,run02,26,exact_depth,1,wait_median_ms,131.636279,ms
5,run,run02,26,exact_depth,1,wait_p95_ms,133.11720605,ms
5,run,run02,27,exact_depth,1,frame_count,4,frames
5,run,run02,27,exact_depth,1,wait_mean_ms,136.5782105,ms
5,run,run02,27,exact_depth,1,wait_median_ms,136.508819,ms
5,run,run02,27,exact_depth,1,wait_p95_ms,138.90622825,ms
5,run,run02,28,exact_depth,1,frame_count,4,frames
5,run,run02,28,exact_depth,1,wait_mean_ms,136.88493375,ms
5,run,run02,28,exact_depth,1,wait_median_ms,136.5283105,ms
5,run,run02,28,exact_depth,1,wait_p95_ms,142.09033269999998,ms
5,run,run02,29,exact_depth,1,frame_count,5,frames
5,run,run02,29,exact_depth,1,wait_mean_ms,142.0318164,ms
5,run,run02,29,exact_depth,1,wait_median_ms,142.488683,ms
5,run,run02,29,exact_depth,1,wait_p95_ms,144.7545244,ms
5,run,run02,30,exact_depth,1,frame_count,5,frames
5,run,run02,30,exact_depth,1,wait_mean_ms,146.33230319999998,ms
5,run,run02,30,exact_depth,1,wait_median_ms,147.339681,ms
5,run,run02,30,exact_depth,1,wait_p95_ms,149.3047896,ms
5,run,run02,31,exact_depth,1,frame_count,5,frames
5,run,run02,31,exact_depth,1,wait_mean_ms,148.8030756,ms
5,run,run02,31,exact_depth,1,wait_median_ms,149.962778,ms
5,run,run02,31,exact_depth,1,wait_p95_ms,150.29098119999998,ms
5,run,run02,32,exact_depth,1,frame_count,2,frames
5,run,run02,32,exact_depth,1,wait_mean_ms,153.268608,ms
5,run,run02,32,exact_depth,1,wait_median_ms,153.268608,ms
5,run,run02,32,exact_depth,1,wait_p95_ms,153.657642,ms
5,run,run02,33,exact_depth,1,frame_count,2,frames
5,run,run02,33,exact_depth,1,wait_mean_ms,158.8212325,ms
5,run,run02,33,exact_depth,1,wait_median_ms,158.8212325,ms
5,run,run02,33,exact_depth,1,wait_p95_ms,159.27976225,ms
5,run,run02,34,exact_depth,1,frame_count,2,frames
5,run,run02,34,exact_depth,1,wait_mean_ms,163.066769,ms
5,run,run02,34,exact_depth,1,wait_median_ms,163.066769,ms
5,run,run02,34,exact_depth,1,wait_p95_ms,163.397699,ms
5,run,run02,ALL,all_depths_within_run,1,Pearson,0.9831723844108208,correlation
5,run,run02,ALL,all_depths_within_run,1,Spearman,0.9524749334852068,correlation
5,run,run03,0,exact_depth,1,frame_count,3509,frames
5,run,run03,0,exact_depth,1,wait_mean_ms,1.9092083217440867,ms
5,run,run03,0,exact_depth,1,wait_median_ms,0.313926,ms
5,run,run03,0,exact_depth,1,wait_p95_ms,4.515807,ms
5,run,run03,1,exact_depth,1,frame_count,1815,frames
5,run,run03,1,exact_depth,1,wait_mean_ms,7.523391809366391,ms
5,run,run03,1,exact_depth,1,wait_median_ms,7.525265,ms
5,run,run03,1,exact_depth,1,wait_p95_ms,8.7812428,ms
5,run,run03,2,exact_depth,1,frame_count,1792,frames
5,run,run03,2,exact_depth,1,wait_mean_ms,11.77214775892857,ms
5,run,run03,2,exact_depth,1,wait_median_ms,11.666874,ms
5,run,run03,2,exact_depth,1,wait_p95_ms,12.97217495,ms
5,run,run03,3,exact_depth,1,frame_count,1763,frames
5,run,run03,3,exact_depth,1,wait_mean_ms,15.874264184912082,ms
5,run,run03,3,exact_depth,1,wait_median_ms,15.794336,ms
5,run,run03,3,exact_depth,1,wait_p95_ms,16.8870532,ms
5,run,run03,4,exact_depth,1,frame_count,3,frames
5,run,run03,4,exact_depth,1,wait_mean_ms,32.370713333333335,ms
5,run,run03,4,exact_depth,1,wait_median_ms,20.012344,ms
5,run,run03,4,exact_depth,1,wait_p95_ms,54.19534209999999,ms
5,run,run03,5,exact_depth,1,frame_count,4,frames
5,run,run03,5,exact_depth,1,wait_mean_ms,33.14666425,ms
5,run,run03,5,exact_depth,1,wait_median_ms,26.4512835,ms
5,run,run03,5,exact_depth,1,wait_p95_ms,51.73227509999999,ms
5,run,run03,6,exact_depth,1,frame_count,5,frames
5,run,run03,6,exact_depth,1,wait_mean_ms,43.4086674,ms
5,run,run03,6,exact_depth,1,wait_median_ms,36.082923,ms
5,run,run03,6,exact_depth,1,wait_p95_ms,61.643397799999995,ms
5,run,run03,7,exact_depth,1,frame_count,5,frames
5,run,run03,7,exact_depth,1,wait_mean_ms,43.098214799999994,ms
5,run,run03,7,exact_depth,1,wait_median_ms,38.099417,ms
5,run,run03,7,exact_depth,1,wait_p95_ms,60.631668,ms
5,run,run03,8,exact_depth,1,frame_count,6,frames
5,run,run03,8,exact_depth,1,wait_mean_ms,46.73354633333334,ms
5,run,run03,8,exact_depth,1,wait_median_ms,43.4369,ms
5,run,run03,8,exact_depth,1,wait_p95_ms,62.90217025,ms
5,run,run03,9,exact_depth,1,frame_count,5,frames
5,run,run03,9,exact_depth,1,wait_mean_ms,53.956801,ms
5,run,run03,9,exact_depth,1,wait_median_ms,50.562395,ms
5,run,run03,9,exact_depth,1,wait_p95_ms,67.71835739999999,ms
5,run,run03,10,exact_depth,1,frame_count,6,frames
5,run,run03,10,exact_depth,1,wait_mean_ms,62.5829065,ms
5,run,run03,10,exact_depth,1,wait_median_ms,58.688452,ms
5,run,run03,10,exact_depth,1,wait_p95_ms,76.755881,ms
5,run,run03,11,exact_depth,1,frame_count,6,frames
5,run,run03,11,exact_depth,1,wait_mean_ms,65.151488,ms
5,run,run03,11,exact_depth,1,wait_median_ms,62.964354,ms
5,run,run03,11,exact_depth,1,wait_p95_ms,76.25350825,ms
5,run,run03,12,exact_depth,1,frame_count,4,frames
5,run,run03,12,exact_depth,1,wait_mean_ms,71.961957,ms
5,run,run03,12,exact_depth,1,wait_median_ms,69.4849695,ms
5,run,run03,12,exact_depth,1,wait_p95_ms,81.0802006,ms
5,run,run03,13,exact_depth,1,frame_count,3,frames
5,run,run03,13,exact_depth,1,wait_mean_ms,75.025315,ms
5,run,run03,13,exact_depth,1,wait_median_ms,70.319979,ms
5,run,run03,13,exact_depth,1,wait_p95_ms,85.4794485,ms
5,run,run03,14,exact_depth,1,frame_count,6,frames
5,run,run03,14,exact_depth,1,wait_mean_ms,78.48881216666668,ms
5,run,run03,14,exact_depth,1,wait_median_ms,75.121202,ms
5,run,run03,14,exact_depth,1,wait_p95_ms,87.61503775,ms
5,run,run03,15,exact_depth,1,frame_count,5,frames
5,run,run03,15,exact_depth,1,wait_mean_ms,81.85090720000001,ms
5,run,run03,15,exact_depth,1,wait_median_ms,79.432905,ms
5,run,run03,15,exact_depth,1,wait_p95_ms,90.41026439999999,ms
5,run,run03,16,exact_depth,1,frame_count,3,frames
5,run,run03,16,exact_depth,1,wait_mean_ms,87.309737,ms
5,run,run03,16,exact_depth,1,wait_median_ms,82.642865,ms
5,run,run03,16,exact_depth,1,wait_p95_ms,96.5455547,ms
5,run,run03,17,exact_depth,1,frame_count,4,frames
5,run,run03,17,exact_depth,1,wait_mean_ms,90.72565075,ms
5,run,run03,17,exact_depth,1,wait_median_ms,88.827169,ms
5,run,run03,17,exact_depth,1,wait_p95_ms,98.50323709999999,ms
5,run,run03,18,exact_depth,1,frame_count,5,frames
5,run,run03,18,exact_depth,1,wait_mean_ms,95.26593079999999,ms
5,run,run03,18,exact_depth,1,wait_median_ms,92.800199,ms
5,run,run03,18,exact_depth,1,wait_p95_ms,103.6162372,ms
5,run,run03,19,exact_depth,1,frame_count,5,frames
5,run,run03,19,exact_depth,1,wait_mean_ms,100.4592402,ms
5,run,run03,19,exact_depth,1,wait_median_ms,97.818599,ms
5,run,run03,19,exact_depth,1,wait_p95_ms,106.9998456,ms
5,run,run03,20,exact_depth,1,frame_count,5,frames
5,run,run03,20,exact_depth,1,wait_mean_ms,104.6845276,ms
5,run,run03,20,exact_depth,1,wait_median_ms,102.343423,ms
5,run,run03,20,exact_depth,1,wait_p95_ms,110.67827,ms
5,run,run03,21,exact_depth,1,frame_count,9,frames
5,run,run03,21,exact_depth,1,wait_mean_ms,110.20791733333333,ms
5,run,run03,21,exact_depth,1,wait_median_ms,111.157454,ms
5,run,run03,21,exact_depth,1,wait_p95_ms,114.628805,ms
5,run,run03,22,exact_depth,1,frame_count,6,frames
5,run,run03,22,exact_depth,1,wait_mean_ms,117.72018033333333,ms
5,run,run03,22,exact_depth,1,wait_median_ms,118.358081,ms
5,run,run03,22,exact_depth,1,wait_p95_ms,121.71191725,ms
5,run,run03,23,exact_depth,1,frame_count,4,frames
5,run,run03,23,exact_depth,1,wait_mean_ms,124.100319,ms
5,run,run03,23,exact_depth,1,wait_median_ms,124.9471595,ms
5,run,run03,23,exact_depth,1,wait_p95_ms,127.55230415000001,ms
5,run,run03,24,exact_depth,1,frame_count,4,frames
5,run,run03,24,exact_depth,1,wait_mean_ms,129.1856815,ms
5,run,run03,24,exact_depth,1,wait_median_ms,129.8030095,ms
5,run,run03,24,exact_depth,1,wait_p95_ms,131.8019645,ms
5,run,run03,25,exact_depth,1,frame_count,5,frames
5,run,run03,25,exact_depth,1,wait_mean_ms,134.995882,ms
5,run,run03,25,exact_depth,1,wait_median_ms,134.99486,ms
5,run,run03,25,exact_depth,1,wait_p95_ms,137.628637,ms
5,run,run03,26,exact_depth,1,frame_count,7,frames
5,run,run03,26,exact_depth,1,wait_mean_ms,137.147214,ms
5,run,run03,26,exact_depth,1,wait_median_ms,137.398429,ms
5,run,run03,26,exact_depth,1,wait_p95_ms,140.8444585,ms
5,run,run03,27,exact_depth,1,frame_count,3,frames
5,run,run03,27,exact_depth,1,wait_mean_ms,142.03062133333336,ms
5,run,run03,27,exact_depth,1,wait_median_ms,140.364797,ms
5,run,run03,27,exact_depth,1,wait_p95_ms,144.9005657,ms
5,run,run03,28,exact_depth,1,frame_count,2,frames
5,run,run03,28,exact_depth,1,wait_mean_ms,145.6940165,ms
5,run,run03,28,exact_depth,1,wait_median_ms,145.6940165,ms
5,run,run03,28,exact_depth,1,wait_p95_ms,147.67854935,ms
5,run,run03,29,exact_depth,1,frame_count,1,frames
5,run,run03,29,exact_depth,1,wait_mean_ms,147.840136,ms
5,run,run03,29,exact_depth,1,wait_median_ms,147.840136,ms
5,run,run03,29,exact_depth,1,wait_p95_ms,147.840136,ms
5,run,run03,ALL,all_depths_within_run,1,Pearson,0.9864723507360827,correlation
5,run,run03,ALL,all_depths_within_run,1,Spearman,0.9569413149023536,correlation
5,run,run04,0,exact_depth,1,frame_count,3514,frames
5,run,run04,0,exact_depth,1,wait_mean_ms,1.9443637951052932,ms
5,run,run04,0,exact_depth,1,wait_median_ms,0.4746925,ms
5,run,run04,0,exact_depth,1,wait_p95_ms,4.507038,ms
5,run,run04,1,exact_depth,1,frame_count,1806,frames
5,run,run04,1,exact_depth,1,wait_mean_ms,7.602472181616832,ms
5,run,run04,1,exact_depth,1,wait_median_ms,7.637131,ms
5,run,run04,1,exact_depth,1,wait_p95_ms,8.81757275,ms
5,run,run04,2,exact_depth,1,frame_count,1784,frames
5,run,run04,2,exact_depth,1,wait_mean_ms,11.832494829035875,ms
5,run,run04,2,exact_depth,1,wait_median_ms,11.7373855,ms
5,run,run04,2,exact_depth,1,wait_p95_ms,12.9506611,ms
5,run,run04,3,exact_depth,1,frame_count,1765,frames
5,run,run04,3,exact_depth,1,wait_mean_ms,15.959000425495752,ms
5,run,run04,3,exact_depth,1,wait_median_ms,15.855128,ms
5,run,run04,3,exact_depth,1,wait_p95_ms,16.9628254,ms
5,run,run04,4,exact_depth,1,frame_count,3,frames
5,run,run04,4,exact_depth,1,wait_mean_ms,37.309902666666666,ms
5,run,run04,4,exact_depth,1,wait_median_ms,20.372229,ms
5,run,run04,4,exact_depth,1,wait_p95_ms,67.5029601,ms
5,run,run04,5,exact_depth,1,frame_count,4,frames
