fold,run,K,C,model,n,Brier,logloss,true_class_exact_zero,Queue_observed,Queue_predicted,Queue_absolute_error,Service_observed,Service_predicted,Service_absolute_error,On_time_observed,On_time_predicted,On_time_absolute_error
1,150,4,7,B1,7107,0.006350087312423488,0.03931966147818998,0,0.0,0.004769864175738337,0.004769864175738337,0.0002814126917123962,0.031115512058025756,0.03083409936631336,0.9997185873082876,0.9641146237662359,0.03560396354205164
1,155,4,8,B1,7097,0.005036414391375393,0.0368699800601863,0,0.0,0.004228516870818161,0.004228516870818161,0.0002818092151613358,0.0298331259296936,0.029551316714532264,0.9997181907848387,0.9659383571994883,0.033779833585350416
1,160,5,1,B1,8970,0.3169312971572711,0.6328967492000518,0,0.013154960981047938,0.012318667067369244,0.0008362939136786936,0.16109253065774806,0.017495318420395926,0.14359721223735214,0.8257525083612041,0.9701860145122349,0.1444335061510308
1,165,5,2,B1,8961,0.017507181203782505,0.05980946590656679,0,0.005691329092735186,0.015653014385876553,0.009961685293141367,0.004129003459435331,0.015627420888746094,0.011498417429310763,0.9901796674478295,0.9687195647253773,0.021460102722452135
1,170,5,3,B1,8960,0.04473235057386036,0.10454827100298933,0,0.004910714285714286,0.005165548571143876,0.00025483428542959034,0.01997767857142857,0.02263447140266054,0.0026567928312319702,0.9751116071428572,0.9721999800261955,0.002911627116661708
1,175,5,4,B1,8955,0.1636432312945074,0.283331699255016,0,0.005695142378559464,0.020892152332085915,0.01519700995352645,0.11055276381909548,0.08591309975816872,0.02463966406092677,0.8837520938023451,0.8931947479097454,0.009442654107400306
1,180,5,5,B1,8847,0.28606702934564465,0.5368175903469644,0,0.0,0.004862559157876141,0.004862559157876141,0.1606194190120945,0.04447034500061614,0.11614907401147836,0.8393805809879055,0.9506670958415079,0.11128651485360241
1,185,5,6,B1,8816,0.31246558929409524,0.49960469955346754,0,0.0,0.008663201071882726,0.008663201071882726,0.18954174228675136,0.18592113235916036,0.003620609927591001,0.8104582577132486,0.8054156665689569,0.00504259114429173
1,190,5,7,B1,8819,0.31132011915084024,0.48559393220125024,0,0.0,0.004266100912737428,0.004266100912737428,0.1851683864383717,0.22086991903906525,0.03570153260069356,0.8148316135616283,0.7748639800481972,0.03996763351343102
1,195,5,8,B1,8819,0.31397914485687867,0.4912783779300094,0,0.0,0.0039500455269509465,0.0039500455269509465,0.1902710057829686,0.2069612018738299,0.01669019609086131,0.8097289942170314,0.7890887525992192,0.020640241617812194
