acquisition_id,round,trace,policy,phase,relative_ms,sample_ns,sample_side,C,A,ready_queue,unfinished_backlog,generated_unfinished,due_not_generated,online_active_counter,observed_K,latest_event_seq,latest_event_ns,unfinished_slack_min_ms,unfinished_slack_p10_ms,unfinished_slack_median_ms,unfinished_slack_p90_ms,unfinished_late_count,unfinished_late_fraction,unfinished_urgent_5ms_count,unfinished_urgent_10ms_count,ready_slack_min_ms,ready_slack_p10_ms,ready_slack_median_ms,ready_slack_p90_ms,ready_late_count,ready_late_fraction,ready_urgent_5ms_count,ready_urgent_10ms_count,generated_slack_min_ms,generated_slack_p10_ms,generated_slack_median_ms,generated_slack_p90_ms,generated_late_count,generated_late_fraction,generated_urgent_5ms_count,generated_urgent_10ms_count
primary_01,1,B,FIXED_C4,1,0.190433,85513225370922,RIGHT_CONTINUOUS,4,3,0,9,4,5,3,6,12600,85513225370922,-0.190433666666667,-0.190433666666667,33.1429003333333,33.1429003333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.190433666666667,-0.190433666666667,-0.190433666666667,23.1429001333333,3,0.75,0,0
primary_01,1,B,FIXED_C4,1,0.201062,85513225381551,RIGHT_CONTINUOUS,4,3,0,9,5,4,3,6,12600,85513225370922,-0.201062666666667,-0.201062666666667,33.1322713333333,33.1322713333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.201062666666667,-0.201062666666667,-0.201062666666667,33.1322713333333,3,0.6,0,0
primary_01,1,B,FIXED_C4,1,0.210312,85513225390801,RIGHT_CONTINUOUS,4,3,0,9,5,4,3,6,12601,85513225390801,-0.210312666666667,-0.210312666666667,33.1230213333333,33.1230213333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.210312666666667,-0.210312666666667,-0.210312666666667,33.1230213333333,3,0.6,0,0
primary_01,1,B,FIXED_C4,1,0.216998,85513225397487,RIGHT_CONTINUOUS,4,3,0,9,6,3,3,6,12601,85513225390801,-0.216998666666667,-0.216998666666667,33.1163353333333,33.1163353333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.216998666666667,-0.216998666666667,16.4496683333333,33.1163353333333,3,0.5,0,0
primary_01,1,B,FIXED_C4,1,0.226526,85513225407015,RIGHT_CONTINUOUS,4,3,0,9,6,3,3,6,12602,85513225407015,-0.226526666666667,-0.226526666666667,33.1068073333333,33.1068073333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.226526666666667,-0.226526666666667,16.4401403333333,33.1068073333333,3,0.5,0,0
primary_01,1,B,FIXED_C4,1,0.232739,85513225413228,RIGHT_CONTINUOUS,4,3,0,9,7,2,3,6,12602,85513225407015,-0.232739666666667,-0.232739666666667,33.1005943333333,33.1005943333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.232739666666667,-0.232739666666667,33.1005943333333,33.1005943333333,3,0.428571428571429,0,0
primary_01,1,B,FIXED_C4,1,0.2411,85513225421589,RIGHT_CONTINUOUS,4,3,0,9,7,2,3,6,12603,85513225421589,-0.241100666666667,-0.241100666666667,33.0922333333333,33.0922333333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.241100666666667,-0.241100666666667,33.0922333333333,33.0922333333333,3,0.428571428571429,0,0
primary_01,1,B,FIXED_C4,1,0.247054,85513225427543,RIGHT_CONTINUOUS,4,3,0,9,8,1,3,6,12603,85513225421589,-0.247054666666667,-0.247054666666667,33.0862793333333,33.0862793333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.247054666666667,-0.247054666666667,33.0862793333333,33.0862793333333,3,0.375,0,0
primary_01,1,B,FIXED_C4,1,0.255952,85513225436441,RIGHT_CONTINUOUS,4,3,0,9,8,1,3,6,12604,85513225436441,-0.255952666666667,-0.255952666666667,33.0773813333333,33.0773813333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.255952666666667,-0.255952666666667,33.0773813333333,33.0773813333333,3,0.375,0,0
primary_01,1,B,FIXED_C4,1,0.261897,85513225442386,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12604,85513225436441,-0.261897666666667,-0.261897666666667,33.0714363333333,33.0714363333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.261897666666667,-0.261897666666667,33.0714363333333,33.0714363333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,0.270471,85513225450960,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-0.270471666666667,-0.270471666666667,33.0628623333333,33.0628623333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.270471666666667,-0.270471666666667,33.0628623333333,33.0628623333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,0.402305,85513225582794,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-0.402305666666667,-0.402305666666667,32.9310283333333,32.9310283333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.402305666666667,-0.402305666666667,32.9310283333333,32.9310283333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,0.445675,85513225626164,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-0.445675666666667,-0.445675666666667,32.8876583333333,32.8876583333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.445675666666667,-0.445675666666667,32.8876583333333,32.8876583333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,0.493445,85513225673934,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-0.493445666666667,-0.493445666666667,32.8398883333333,32.8398883333333,3,0.333333333333333,0,0,,,,,0,,0,0,-0.493445666666667,-0.493445666666667,32.8398883333333,32.8398883333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,1.348858,85513226529347,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-1.34885866666667,-1.34885866666667,31.9844753333333,31.9844753333333,3,0.333333333333333,0,0,,,,,0,,0,0,-1.34885866666667,-1.34885866666667,31.9844753333333,31.9844753333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,1.419071,85513226599560,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-1.41907166666667,-1.41907166666667,31.9142623333333,31.9142623333333,3,0.333333333333333,0,0,,,,,0,,0,0,-1.41907166666667,-1.41907166666667,31.9142623333333,31.9142623333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,2.287032,85513227467521,RIGHT_CONTINUOUS,4,3,0,9,9,0,3,6,12605,85513225450960,-2.28703266666667,-2.28703266666667,31.0463013333333,31.0463013333333,3,0.333333333333333,0,0,,,,,0,,0,0,-2.28703266666667,-2.28703266666667,31.0463013333333,31.0463013333333,3,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,5.081876,85513230262365,RIGHT_CONTINUOUS,4,2,0,8,8,0,3,6,12605,85513225450960,-5.08187666666667,-5.08187666666667,28.2514573333333,28.2514573333333,2,0.25,0,0,,,,,0,,0,0,-5.08187666666667,-5.08187666666667,28.2514573333333,28.2514573333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,5.104052,85513230284541,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12606,85513230284541,-5.10405266666667,-5.10405266666667,28.2292813333333,28.2292813333333,2,0.25,0,0,,,,,0,,0,0,-5.10405266666667,-5.10405266666667,28.2292813333333,28.2292813333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,7.689071,85513232869560,RIGHT_CONTINUOUS,4,1,0,7,7,0,2,6,12606,85513230284541,-7.68907166666667,12.3109287333333,25.6442623333333,25.6442623333333,1,0.142857142857143,0,0,,,,,0,,0,0,-7.68907166666667,12.3109287333333,25.6442623333333,25.6442623333333,1,0.142857142857143,0,0
primary_01,1,B,FIXED_C4,1,7.708997,85513232889486,RIGHT_CONTINUOUS,4,1,0,7,7,0,1,6,12607,85513232889486,-7.70899766666667,12.2910027333333,25.6243363333333,25.6243363333333,1,0.142857142857143,0,0,,,,,0,,0,0,-7.70899766666667,12.2910027333333,25.6243363333333,25.6243363333333,1,0.142857142857143,0,0
primary_01,1,B,FIXED_C4,1,10.215719,85513235396208,RIGHT_CONTINUOUS,4,0,0,6,6,0,1,6,12607,85513232889486,23.1176143333333,23.1176143333333,23.1176143333333,23.1176143333333,0,0,0,0,,,,,0,,0,0,23.1176143333333,23.1176143333333,23.1176143333333,23.1176143333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,10.232997,85513235413486,RIGHT_CONTINUOUS,4,0,0,6,6,0,0,6,12608,85513235413486,23.1003363333333,23.1003363333333,23.1003363333333,23.1003363333333,0,0,0,0,,,,,0,,0,0,23.1003363333333,23.1003363333333,23.1003363333333,23.1003363333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,12.678108,85513237858597,RIGHT_CONTINUOUS,4,0,1,6,6,0,0,6,12608,85513235413486,20.6552253333333,20.6552253333333,20.6552253333333,20.6552253333333,0,0,0,0,20.6552253333333,20.6552253333333,20.6552253333333,20.6552253333333,0,0,0,0,20.6552253333333,20.6552253333333,20.6552253333333,20.6552253333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,12.682534,85513237863023,RIGHT_CONTINUOUS,4,0,1,6,6,0,0,6,12609,85513237863023,20.6507993333333,20.6507993333333,20.6507993333333,20.6507993333333,0,0,0,0,20.6507993333333,20.6507993333333,20.6507993333333,20.6507993333333,0,0,0,0,20.6507993333333,20.6507993333333,20.6507993333333,20.6507993333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,12.769885,85513237950374,RIGHT_CONTINUOUS,4,0,1,6,6,0,1,6,12610,85513237950374,20.5634483333333,20.5634483333333,20.5634483333333,20.5634483333333,0,0,0,0,20.5634483333333,20.5634483333333,20.5634483333333,20.5634483333333,0,0,0,0,20.5634483333333,20.5634483333333,20.5634483333333,20.5634483333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,12.792089,85513237972578,RIGHT_CONTINUOUS,4,1,0,6,6,0,1,6,12610,85513237950374,20.5412443333333,20.5412443333333,20.5412443333333,20.5412443333333,0,0,0,0,,,,,0,,0,0,20.5412443333333,20.5412443333333,20.5412443333333,20.5412443333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.020915,85513238201404,RIGHT_CONTINUOUS,4,1,1,6,6,0,1,6,12610,85513237950374,20.3124183333333,20.3124183333333,20.3124183333333,20.3124183333333,0,0,0,0,20.3124183333333,20.3124183333333,20.3124183333333,20.3124183333333,0,0,0,0,20.3124183333333,20.3124183333333,20.3124183333333,20.3124183333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.025082,85513238205571,RIGHT_CONTINUOUS,4,1,1,6,6,0,1,6,12611,85513238205571,20.3082513333333,20.3082513333333,20.3082513333333,20.3082513333333,0,0,0,0,20.3082513333333,20.3082513333333,20.3082513333333,20.3082513333333,0,0,0,0,20.3082513333333,20.3082513333333,20.3082513333333,20.3082513333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.115953,85513238296442,RIGHT_CONTINUOUS,4,1,1,6,6,0,2,6,12612,85513238296442,20.2173803333333,20.2173803333333,20.2173803333333,20.2173803333333,0,0,0,0,20.2173803333333,20.2173803333333,20.2173803333333,20.2173803333333,0,0,0,0,20.2173803333333,20.2173803333333,20.2173803333333,20.2173803333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.125972,85513238306461,RIGHT_CONTINUOUS,4,2,0,6,6,0,2,6,12612,85513238296442,20.2073613333333,20.2073613333333,20.2073613333333,20.2073613333333,0,0,0,0,,,,,0,,0,0,20.2073613333333,20.2073613333333,20.2073613333333,20.2073613333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.187324,85513238367813,RIGHT_CONTINUOUS,4,2,1,6,6,0,2,6,12612,85513238296442,20.1460093333333,20.1460093333333,20.1460093333333,20.1460093333333,0,0,0,0,20.1460093333333,20.1460093333333,20.1460093333333,20.1460093333333,0,0,0,0,20.1460093333333,20.1460093333333,20.1460093333333,20.1460093333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.191361,85513238371850,RIGHT_CONTINUOUS,4,2,1,6,6,0,2,6,12613,85513238371850,20.1419723333333,20.1419723333333,20.1419723333333,20.1419723333333,0,0,0,0,20.1419723333333,20.1419723333333,20.1419723333333,20.1419723333333,0,0,0,0,20.1419723333333,20.1419723333333,20.1419723333333,20.1419723333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.52216,85513238702649,RIGHT_CONTINUOUS,4,2,1,6,6,0,3,6,12614,85513238702649,19.8111733333333,19.8111733333333,19.8111733333333,19.8111733333333,0,0,0,0,19.8111733333333,19.8111733333333,19.8111733333333,19.8111733333333,0,0,0,0,19.8111733333333,19.8111733333333,19.8111733333333,19.8111733333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.530484,85513238710973,RIGHT_CONTINUOUS,4,3,0,6,6,0,3,6,12614,85513238702649,19.8028493333333,19.8028493333333,19.8028493333333,19.8028493333333,0,0,0,0,,,,,0,,0,0,19.8028493333333,19.8028493333333,19.8028493333333,19.8028493333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.591327,85513238771816,RIGHT_CONTINUOUS,4,3,1,6,6,0,3,6,12614,85513238702649,19.7420063333333,19.7420063333333,19.7420063333333,19.7420063333333,0,0,0,0,19.7420063333333,19.7420063333333,19.7420063333333,19.7420063333333,0,0,0,0,19.7420063333333,19.7420063333333,19.7420063333333,19.7420063333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.594882,85513238775371,RIGHT_CONTINUOUS,4,3,1,6,6,0,3,6,12615,85513238775371,19.7384513333333,19.7384513333333,19.7384513333333,19.7384513333333,0,0,0,0,19.7384513333333,19.7384513333333,19.7384513333333,19.7384513333333,0,0,0,0,19.7384513333333,19.7384513333333,19.7384513333333,19.7384513333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.661494,85513238841983,RIGHT_CONTINUOUS,4,3,1,6,6,0,4,6,12616,85513238841983,19.6718393333333,19.6718393333333,19.6718393333333,19.6718393333333,0,0,0,0,19.6718393333333,19.6718393333333,19.6718393333333,19.6718393333333,0,0,0,0,19.6718393333333,19.6718393333333,19.6718393333333,19.6718393333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,13.678883,85513238859372,RIGHT_CONTINUOUS,4,4,0,6,6,0,4,6,12616,85513238841983,19.6544503333333,19.6544503333333,19.6544503333333,19.6544503333333,0,0,0,0,,,,,0,,0,0,19.6544503333333,19.6544503333333,19.6544503333333,19.6544503333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,14.002681,85513239183170,RIGHT_CONTINUOUS,4,4,1,6,6,0,4,6,12616,85513238841983,19.3306523333333,19.3306523333333,19.3306523333333,19.3306523333333,0,0,0,0,19.3306523333333,19.3306523333333,19.3306523333333,19.3306523333333,0,0,0,0,19.3306523333333,19.3306523333333,19.3306523333333,19.3306523333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,14.007867,85513239188356,RIGHT_CONTINUOUS,4,4,1,6,6,0,4,6,12617,85513239188356,19.3254663333333,19.3254663333333,19.3254663333333,19.3254663333333,0,0,0,0,19.3254663333333,19.3254663333333,19.3254663333333,19.3254663333333,0,0,0,0,19.3254663333333,19.3254663333333,19.3254663333333,19.3254663333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,15.254431,85513240434920,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,12617,85513239188356,18.0789023333333,18.0789023333333,18.0789023333333,18.0789023333333,0,0,0,0,18.0789023333333,18.0789023333333,18.0789023333333,18.0789023333333,0,0,0,0,18.0789023333333,18.0789023333333,18.0789023333333,18.0789023333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,15.257607,85513240438096,RIGHT_CONTINUOUS,4,4,2,6,6,0,4,6,12618,85513240438096,18.0757263333333,18.0757263333333,18.0757263333333,18.0757263333333,0,0,0,0,18.0757263333333,18.0757263333333,18.0757263333333,18.0757263333333,0,0,0,0,18.0757263333333,18.0757263333333,18.0757263333333,18.0757263333333,0,0,0,0
primary_01,1,B,FIXED_C4,1,28.402092,85513253582581,RIGHT_CONTINUOUS,4,3,2,5,5,0,4,6,12618,85513240438096,4.93124133333333,4.93124133333333,4.93124133333333,4.93124133333333,0,0,5,5,4.93124133333333,4.93124133333333,4.93124133333333,4.93124133333333,0,0,2,2,4.93124133333333,4.93124133333333,4.93124133333333,4.93124133333333,0,0,5,5
primary_01,1,B,FIXED_C4,1,28.421268,85513253601757,RIGHT_CONTINUOUS,4,3,2,5,5,0,3,6,12619,85513253601757,4.91206533333333,4.91206533333333,4.91206533333333,4.91206533333333,0,0,5,5,4.91206533333333,4.91206533333333,4.91206533333333,4.91206533333333,0,0,2,2,4.91206533333333,4.91206533333333,4.91206533333333,4.91206533333333,0,0,5,5
primary_01,1,B,FIXED_C4,1,28.46338,85513253643869,RIGHT_CONTINUOUS,4,3,2,5,5,0,4,6,12620,85513253643869,4.86995333333333,4.86995333333333,4.86995333333333,4.86995333333333,0,0,5,5,4.86995333333333,4.86995333333333,4.86995333333333,4.86995333333333,0,0,2,2,4.86995333333333,4.86995333333333,4.86995333333333,4.86995333333333,0,0,5,5
primary_01,1,B,FIXED_C4,1,28.469251,85513253649740,RIGHT_CONTINUOUS,4,4,1,5,5,0,4,6,12620,85513253643869,4.86408233333333,4.86408233333333,4.86408233333333,4.86408233333333,0,0,5,5,4.86408233333333,4.86408233333333,4.86408233333333,4.86408233333333,0,0,1,1,4.86408233333333,4.86408233333333,4.86408233333333,4.86408233333333,0,0,5,5
primary_01,1,B,FIXED_C4,1,30.853916,85513256034405,RIGHT_CONTINUOUS,4,3,1,4,4,0,4,6,12620,85513253643869,2.47941733333333,2.47941733333333,2.47941733333333,2.47941733333333,0,0,4,4,2.47941733333333,2.47941733333333,2.47941733333333,2.47941733333333,0,0,1,1,2.47941733333333,2.47941733333333,2.47941733333333,2.47941733333333,0,0,4,4
primary_01,1,B,FIXED_C4,1,30.869962,85513256050451,RIGHT_CONTINUOUS,4,3,1,4,4,0,3,6,12621,85513256050451,2.46337133333333,2.46337133333333,2.46337133333333,2.46337133333333,0,0,4,4,2.46337133333333,2.46337133333333,2.46337133333333,2.46337133333333,0,0,1,1,2.46337133333333,2.46337133333333,2.46337133333333,2.46337133333333,0,0,4,4
primary_01,1,B,FIXED_C4,1,30.919352,85513256099841,RIGHT_CONTINUOUS,4,3,1,4,4,0,4,6,12622,85513256099841,2.41398133333333,2.41398133333333,2.41398133333333,2.41398133333333,0,0,4,4,2.41398133333333,2.41398133333333,2.41398133333333,2.41398133333333,0,0,1,1,2.41398133333333,2.41398133333333,2.41398133333333,2.41398133333333,0,0,4,4
primary_01,1,B,FIXED_C4,1,30.925222,85513256105711,RIGHT_CONTINUOUS,4,4,0,4,4,0,4,6,12622,85513256099841,2.40811133333333,2.40811133333333,2.40811133333333,2.40811133333333,0,0,4,4,,,,,0,,0,0,2.40811133333333,2.40811133333333,2.40811133333333,2.40811133333333,0,0,4,4
primary_01,1,B,FIXED_C4,1,31.133307,85513256313796,RIGHT_CONTINUOUS,4,3,0,3,3,0,4,6,12622,85513256099841,2.20002633333333,2.20002633333333,2.20002633333333,2.20002633333333,0,0,3,3,,,,,0,,0,0,2.20002633333333,2.20002633333333,2.20002633333333,2.20002633333333,0,0,3,3
primary_01,1,B,FIXED_C4,1,31.151714,85513256332203,RIGHT_CONTINUOUS,4,3,0,3,3,0,3,6,12623,85513256332203,2.18161933333333,2.18161933333333,2.18161933333333,2.18161933333333,0,0,3,3,,,,,0,,0,0,2.18161933333333,2.18161933333333,2.18161933333333,2.18161933333333,0,0,3,3
primary_01,1,B,FIXED_C4,1,31.243854,85513256424343,RIGHT_CONTINUOUS,4,2,0,2,2,0,3,6,12623,85513256332203,2.08947933333333,2.08947933333333,2.08947933333333,2.08947933333333,0,0,2,2,,,,,0,,0,0,2.08947933333333,2.08947933333333,2.08947933333333,2.08947933333333,0,0,2,2
primary_01,1,B,FIXED_C4,1,31.263669,85513256444158,RIGHT_CONTINUOUS,4,2,0,2,2,0,2,6,12624,85513256444158,2.06966433333333,2.06966433333333,2.06966433333333,2.06966433333333,0,0,2,2,,,,,0,,0,0,2.06966433333333,2.06966433333333,2.06966433333333,2.06966433333333,0,0,2,2
primary_01,1,B,FIXED_C4,1,33.333333,85513258513822,RIGHT_CONTINUOUS,4,2,0,8,2,6,2,6,12624,85513256444158,3.33333333333333e-07,3.33333333333333e-07,33.3333333333333,33.3333333333333,0,0,2,2,,,,,0,,0,0,3.33333333333333e-07,3.33333333333333e-07,3.33333333333333e-07,3.33333333333333e-07,0,0,2,2
primary_01,1,B,FIXED_C4,1,33.424185,85513258604674,RIGHT_CONTINUOUS,4,2,0,8,3,5,2,6,12624,85513256444158,-0.0908516666666667,-0.0908516666666667,33.2424813333333,33.2424813333333,2,0.25,0,0,,,,,0,,0,0,-0.0908516666666667,-0.0908516666666667,-0.0908516666666667,26.5758147333333,2,0.666666666666667,0,0
primary_01,1,B,FIXED_C4,1,33.444027,85513258624516,RIGHT_CONTINUOUS,4,2,0,8,3,5,2,6,12625,85513258624516,-0.110693666666667,-0.110693666666667,33.2226393333333,33.2226393333333,2,0.25,0,0,,,,,0,,0,0,-0.110693666666667,-0.110693666666667,-0.110693666666667,26.5559727333333,2,0.666666666666667,0,0
primary_01,1,B,FIXED_C4,1,33.465953,85513258646442,RIGHT_CONTINUOUS,4,2,0,8,4,4,2,6,12625,85513258624516,-0.132619666666667,-0.132619666666667,33.2007133333333,33.2007133333333,2,0.25,0,0,,,,,0,,0,0,-0.132619666666667,-0.132619666666667,16.5340468333333,33.2007133333333,2,0.5,0,0
primary_01,1,B,FIXED_C4,1,33.477212,85513258657701,RIGHT_CONTINUOUS,4,2,0,8,4,4,2,6,12626,85513258657701,-0.143878666666667,-0.143878666666667,33.1894543333333,33.1894543333333,2,0.25,0,0,,,,,0,,0,0,-0.143878666666667,-0.143878666666667,16.5227878333333,33.1894543333333,2,0.5,0,0
primary_01,1,B,FIXED_C4,1,33.485805,85513258666294,RIGHT_CONTINUOUS,4,2,0,8,5,3,2,6,12626,85513258657701,-0.152471666666667,-0.152471666666667,33.1808613333333,33.1808613333333,2,0.25,0,0,,,,,0,,0,0,-0.152471666666667,-0.152471666666667,33.1808613333333,33.1808613333333,2,0.4,0,0
primary_01,1,B,FIXED_C4,1,33.495324,85513258675813,RIGHT_CONTINUOUS,4,2,0,8,5,3,2,6,12627,85513258675813,-0.161990666666667,-0.161990666666667,33.1713423333333,33.1713423333333,2,0.25,0,0,,,,,0,,0,0,-0.161990666666667,-0.161990666666667,33.1713423333333,33.1713423333333,2,0.4,0,0
primary_01,1,B,FIXED_C4,1,33.501907,85513258682396,RIGHT_CONTINUOUS,4,2,0,8,6,2,2,6,12627,85513258675813,-0.168573666666667,-0.168573666666667,33.1647593333333,33.1647593333333,2,0.25,0,0,,,,,0,,0,0,-0.168573666666667,-0.168573666666667,33.1647593333333,33.1647593333333,2,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,33.510547,85513258691036,RIGHT_CONTINUOUS,4,2,0,8,6,2,2,6,12628,85513258691036,-0.177213666666667,-0.177213666666667,33.1561193333333,33.1561193333333,2,0.25,0,0,,,,,0,,0,0,-0.177213666666667,-0.177213666666667,33.1561193333333,33.1561193333333,2,0.333333333333333,0,0
primary_01,1,B,FIXED_C4,1,33.517056,85513258697545,RIGHT_CONTINUOUS,4,2,0,8,7,1,2,6,12628,85513258691036,-0.183722666666667,-0.183722666666667,33.1496103333333,33.1496103333333,2,0.25,0,0,,,,,0,,0,0,-0.183722666666667,-0.183722666666667,33.1496103333333,33.1496103333333,2,0.285714285714286,0,0
primary_01,1,B,FIXED_C4,1,33.584352,85513258764841,RIGHT_CONTINUOUS,4,2,0,8,7,1,2,6,12629,85513258764841,-0.251018666666667,-0.251018666666667,33.0823143333333,33.0823143333333,2,0.25,0,0,,,,,0,,0,0,-0.251018666666667,-0.251018666666667,33.0823143333333,33.0823143333333,2,0.285714285714286,0,0
primary_01,1,B,FIXED_C4,1,33.595158,85513258775647,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12629,85513258764841,-0.261824666666667,-0.261824666666667,33.0715083333333,33.0715083333333,2,0.25,0,0,,,,,0,,0,0,-0.261824666666667,-0.261824666666667,33.0715083333333,33.0715083333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,33.603491,85513258783980,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-0.270157666666667,-0.270157666666667,33.0631753333333,33.0631753333333,2,0.25,0,0,,,,,0,,0,0,-0.270157666666667,-0.270157666666667,33.0631753333333,33.0631753333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,33.646529,85513258827018,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-0.313195666666667,-0.313195666666667,33.0201373333333,33.0201373333333,2,0.25,0,0,,,,,0,,0,0,-0.313195666666667,-0.313195666666667,33.0201373333333,33.0201373333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,33.684326,85513258864815,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-0.350992666666667,-0.350992666666667,32.9823403333333,32.9823403333333,2,0.25,0,0,,,,,0,,0,0,-0.350992666666667,-0.350992666666667,32.9823403333333,32.9823403333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,33.727372,85513258907861,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-0.394038666666667,-0.394038666666667,32.9392943333333,32.9392943333333,2,0.25,0,0,,,,,0,,0,0,-0.394038666666667,-0.394038666666667,32.9392943333333,32.9392943333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,33.765353,85513258945842,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-0.432019666666667,-0.432019666666667,32.9013133333333,32.9013133333333,2,0.25,0,0,,,,,0,,0,0,-0.432019666666667,-0.432019666666667,32.9013133333333,32.9013133333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,34.872871,85513260053360,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-1.53953766666667,-1.53953766666667,31.7937953333333,31.7937953333333,2,0.25,0,0,,,,,0,,0,0,-1.53953766666667,-1.53953766666667,31.7937953333333,31.7937953333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,34.947529,85513260128018,RIGHT_CONTINUOUS,4,2,0,8,8,0,2,6,12630,85513258783980,-1.61419566666667,-1.61419566666667,31.7191373333333,31.7191373333333,2,0.25,0,0,,,,,0,,0,0,-1.61419566666667,-1.61419566666667,31.7191373333333,31.7191373333333,2,0.25,0,0
primary_01,1,B,FIXED_C4,1,38.867521,85513264048010,RIGHT_CONTINUOUS,4,1,0,7,7,0,2,6,12630,85513258783980,-5.53418766666667,14.4658121333333,27.7991453333333,27.7991453333333,1,0.142857142857143,0,0,,,,,0,,0,0,-5.53418766666667,14.4658121333333,27.7991453333333,27.7991453333333,1,0.142857142857143,0,0
primary_01,1,B,FIXED_C4,1,38.889466,85513264069955,RIGHT_CONTINUOUS,4,1,0,7,7,0,1,6,12631,85513264069955,-5.55613266666667,14.4438671333333,27.7772003333333,27.7772003333333,1,0.142857142857143,0,0,,,,,0,,0,0,-5.55613266666667,14.4438671333333,27.7772003333333,27.7772003333333,1,0.142857142857143,0,0
primary_01,1,B,FIXED_C4,1,39.715481,85513264895970,RIGHT_CONTINUOUS,4,0,0,6,6,0,1,6,12631,85513264069955,26.9511853333333,26.9511853333333,26.9511853333333,26.9511853333333,0,0,0,0,,,,,0,,0,0,26.9511853333333,26.9511853333333,26.9511853333333,26.9511853333333,0,0,0,0
