acquisition_id,round,trace,policy,phase,boundary_s,boundary_ns,K_before,K_after,C_before,C_after,logical_boundary_ns,notification_ns,apply_ns,cap_apply_delay_ms,before_sample_ns,before_sample_side,before_C,before_A,before_ready_queue,before_unfinished_backlog,before_generated_unfinished,before_due_not_generated,before_online_active_counter,before_observed_K,before_latest_event_seq,before_latest_event_ns,before_unfinished_slack_min_ms,before_unfinished_slack_p10_ms,before_unfinished_slack_median_ms,before_unfinished_slack_p90_ms,before_unfinished_late_count,before_unfinished_late_fraction,before_unfinished_urgent_5ms_count,before_unfinished_urgent_10ms_count,before_ready_slack_min_ms,before_ready_slack_p10_ms,before_ready_slack_median_ms,before_ready_slack_p90_ms,before_ready_late_count,before_ready_late_fraction,before_ready_urgent_5ms_count,before_ready_urgent_10ms_count,before_generated_slack_min_ms,before_generated_slack_p10_ms,before_generated_slack_median_ms,before_generated_slack_p90_ms,before_generated_late_count,before_generated_late_fraction,before_generated_urgent_5ms_count,before_generated_urgent_10ms_count,apply_sample_ns,apply_sample_side,apply_C,apply_A,apply_ready_queue,apply_unfinished_backlog,apply_generated_unfinished,apply_due_not_generated,apply_online_active_counter,apply_observed_K,apply_latest_event_seq,apply_latest_event_ns,apply_unfinished_slack_min_ms,apply_unfinished_slack_p10_ms,apply_unfinished_slack_median_ms,apply_unfinished_slack_p90_ms,apply_unfinished_late_count,apply_unfinished_late_fraction,apply_unfinished_urgent_5ms_count,apply_unfinished_urgent_10ms_count,apply_ready_slack_min_ms,apply_ready_slack_p10_ms,apply_ready_slack_median_ms,apply_ready_slack_p90_ms,apply_ready_late_count,apply_ready_late_fraction,apply_ready_urgent_5ms_count,apply_ready_urgent_10ms_count,apply_generated_slack_min_ms,apply_generated_slack_p10_ms,apply_generated_slack_median_ms,apply_generated_slack_p90_ms,apply_generated_late_count,apply_generated_late_fraction,apply_generated_urgent_5ms_count,apply_generated_urgent_10ms_count,before_first_admission_sample_ns,before_first_admission_sample_side,before_first_admission_C,before_first_admission_A,before_first_admission_ready_queue,before_first_admission_unfinished_backlog,before_first_admission_generated_unfinished,before_first_admission_due_not_generated,before_first_admission_online_active_counter,before_first_admission_observed_K,before_first_admission_latest_event_seq,before_first_admission_latest_event_ns,before_first_admission_unfinished_slack_min_ms,before_first_admission_unfinished_slack_p10_ms,before_first_admission_unfinished_slack_median_ms,before_first_admission_unfinished_slack_p90_ms,before_first_admission_unfinished_late_count,before_first_admission_unfinished_late_fraction,before_first_admission_unfinished_urgent_5ms_count,before_first_admission_unfinished_urgent_10ms_count,before_first_admission_ready_slack_min_ms,before_first_admission_ready_slack_p10_ms,before_first_admission_ready_slack_median_ms,before_first_admission_ready_slack_p90_ms,before_first_admission_ready_late_count,before_first_admission_ready_late_fraction,before_first_admission_ready_urgent_5ms_count,before_first_admission_ready_urgent_10ms_count,before_first_admission_generated_slack_min_ms,before_first_admission_generated_slack_p10_ms,before_first_admission_generated_slack_median_ms,before_first_admission_generated_slack_p90_ms,before_first_admission_generated_late_count,before_first_admission_generated_late_fraction,before_first_admission_generated_urgent_5ms_count,before_first_admission_generated_urgent_10ms_count,first_A_service_le_C_ns,first_A_service_le_C_ns_delay_from_apply_ms,first_A_service_lt_C_ns,first_A_service_lt_C_ns_delay_from_apply_ms,first_counter_le_C_ns,first_counter_le_C_ns_delay_from_apply_ms,first_counter_lt_C_ns,first_counter_lt_C_ns_delay_from_apply_ms,first_new_admission_ns,first_new_admission_ns_delay_from_apply_ms,ready_change_apply_to_first_admission,backlog_change_apply_to_first_admission
primary_08,2,B,K_LOOKUP_C2_C4,2,30,85975583811350,6,7,2,4,85975583811350,85975583924555,85975583955176,0.143826,85975583811350,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,85975579558646,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,85975583955176,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,85975583955176,-0.143826666666667,-0.143826666666667,33.1895073333333,33.1895073333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.143826666666667,-0.143826666666667,-0.143826666666667,-0.143826666666667,2,1,0,0,85975597452417,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,85975597361175,19.6922663333333,19.6922663333333,19.6922663333333,19.6922663333333,0,0,0,0,19.6922663333333,19.6922663333333,19.6922663333333,19.6922663333333,0,0,0,0,19.6922663333333,19.6922663333333,19.6922663333333,19.6922663333333,0,0,0,0,85975583955176,0,85975583955176,0,85975583955176,0,85975583955176,0,85975597452417,13.497241,1,-2
primary_09,2,A,FIXED_C4,1,15,86024418098535,6,7,4,4,86024418098535,86024418197718,86024418240014,0.141479,86024418098535,LEFT_LIMIT,4,2,0,2,2,0,2,6,10798,86024417957614,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86024418240014,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86024418240014,-0.141479666666667,-0.141479666666667,33.1918543333333,33.1918543333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.141479666666667,-0.141479666666667,-0.141479666666667,-0.141479666666667,2,1,0,0,86024432330221,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,86024432228414,19.1016473333333,19.1016473333333,19.1016473333333,19.1016473333333,0,0,0,0,19.1016473333333,19.1016473333333,19.1016473333333,19.1016473333333,0,0,0,0,19.1016473333333,19.1016473333333,19.1016473333333,19.1016473333333,0,0,0,0,86024418240014,0,86024418240014,0,86024418240014,0,86024418240014,0,86024432330221,14.090207,1,-2
primary_09,2,A,FIXED_C4,3,45,86054418098535,6,7,4,4,86054418098535,86054418208554,86054418233054,0.134519,86054418098535,LEFT_LIMIT,4,1,0,1,1,0,1,6,34203,86054417199520,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,1,1,0,0,86054418233054,RIGHT_CONTINUOUS,4,1,0,8,1,7,1,7,34205,86054418233054,-0.134519666666667,23.1988141333333,33.1988143333333,33.1988143333333,1,0.125,0,0,,,,,0,,0,0,-0.134519666666667,-0.134519666666667,-0.134519666666667,-0.134519666666667,1,1,0,0,86054426891689,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86054426789567,24.5401793333333,24.5401793333333,24.5401793333333,24.5401793333333,0,0,0,0,24.5401793333333,24.5401793333333,24.5401793333333,24.5401793333333,0,0,0,0,24.5401793333333,24.5401793333333,24.5401793333333,24.5401793333333,0,0,0,0,86054418233054,0,86054418233054,0,86054418233054,0,86054418233054,0,86054426891689,8.658635,1,-1
primary_10,2,B,FIXED_C4,2,30,86103353303326,6,7,4,4,86103353303326,86103353401411,86103353422384,0.119058,86103353303326,LEFT_LIMIT,4,2,0,2,2,0,2,6,23400,86103347649333,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86103353422384,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,86103353422384,-0.119058666666667,-0.119058666666667,33.2142753333333,33.2142753333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.119058666666667,-0.119058666666667,-0.119058666666667,-0.119058666666667,2,1,0,0,86103365190442,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,86103365097941,21.4462173333333,21.4462173333333,21.4462173333333,21.4462173333333,0,0,0,0,21.4462173333333,21.4462173333333,21.4462173333333,21.4462173333333,0,0,0,0,21.4462173333333,21.4462173333333,21.4462173333333,21.4462173333333,0,0,0,0,86103353422384,0,86103353422384,0,86103353422384,0,86103353422384,0,86103365190442,11.768058,1,-2
primary_11,2,A,FIXED_C2,1,15,86152238928731,6,7,2,2,86152238928731,86152239024020,86152239049808,0.121077,86152238928731,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86152233371623,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86152239049808,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,10800,86152239049808,-0.121077666666667,-0.121077666666667,33.2122563333333,33.2122563333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.121077666666667,-0.121077666666667,-0.121077666666667,-0.121077666666667,2,1,0,0,86152252500466,LEFT_LIMIT,2,0,2,7,7,0,0,7,10811,86152252441965,19.7615983333333,19.7615983333333,19.7615983333333,19.7615983333333,0,0,0,0,19.7615983333333,19.7615983333333,19.7615983333333,19.7615983333333,0,0,0,0,19.7615983333333,19.7615983333333,19.7615983333333,19.7615983333333,0,0,0,0,86152239049808,0,86152243300323,4.250515,86152239049808,0,86152243316037,4.266229,86152252500466,13.450658,2,-2
primary_11,2,A,FIXED_C2,3,45,86182238928731,6,7,2,2,86182238928731,86182239015244,86182239034225,0.105494,86182238928731,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,86182234233453,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86182239034225,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,34204,86182239034225,-0.105494666666667,-0.105494666666667,33.2278393333333,33.2278393333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.105494666666667,-0.105494666666667,-0.105494666666667,-0.105494666666667,2,1,0,0,86182249599115,LEFT_LIMIT,2,0,1,7,7,0,0,7,34214,86182249518864,22.6629493333333,22.6629493333333,22.6629493333333,22.6629493333333,0,0,0,0,22.6629493333333,22.6629493333333,22.6629493333333,22.6629493333333,0,0,0,0,22.6629493333333,22.6629493333333,22.6629493333333,22.6629493333333,0,0,0,0,86182239034225,0,86182244311271,5.277046,86182239034225,0,86182244330188,5.295963,86182249599115,10.56489,1,-2
primary_12,2,A,K_LOOKUP_C2_C4,1,15,86216194458231,6,7,2,4,86216194458231,86216194555789,86216194583419,0.125188,86216194458231,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86216190761635,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86216194583419,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86216194583419,-0.125188666666667,-0.125188666666667,33.2081453333333,33.2081453333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.125188666666667,-0.125188666666667,-0.125188666666667,-0.125188666666667,2,1,0,0,86216208112735,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,86216207926529,19.6788293333333,19.6788293333333,19.6788293333333,19.6788293333333,0,0,0,0,19.6788293333333,19.6788293333333,19.6788293333333,19.6788293333333,0,0,0,0,19.6788293333333,19.6788293333333,19.6788293333333,19.6788293333333,0,0,0,0,86216194583419,0,86216194583419,0,86216194583419,0,86216194583419,0,86216208112735,13.529316,1,-2
primary_12,2,A,K_LOOKUP_C2_C4,3,45,86246194458231,6,7,2,4,86246194458231,86246194552826,86246194576234,0.118003,86246194458231,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,86246189543269,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86246194576234,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,86246194576234,-0.118003666666667,-0.118003666666667,33.2153303333333,33.2153303333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.118003666666667,-0.118003666666667,-0.118003666666667,-0.118003666666667,2,1,0,0,86246204696981,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86246204637813,23.0945833333333,23.0945833333333,23.0945833333333,23.0945833333333,0,0,0,0,23.0945833333333,23.0945833333333,23.0945833333333,23.0945833333333,0,0,0,0,23.0945833333333,23.0945833333333,23.0945833333333,23.0945833333333,0,0,0,0,86246194576234,0,86246194576234,0,86246194576234,0,86246194576234,0,86246204696981,10.120747,1,-2
primary_13,3,A,K_LOOKUP_C2_C4,1,15,86280134034313,6,7,2,4,86280134034313,86280134151468,86280134197803,0.16349,86280134034313,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86280129196977,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86280134197803,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86280134197803,-0.163490666666667,-0.163490666666667,33.1698433333333,33.1698433333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.163490666666667,-0.163490666666667,-0.163490666666667,-0.163490666666667,2,1,0,0,86280148296255,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,86280148225578,19.0713913333333,19.0713913333333,19.0713913333333,19.0713913333333,0,0,0,0,19.0713913333333,19.0713913333333,19.0713913333333,19.0713913333333,0,0,0,0,19.0713913333333,19.0713913333333,19.0713913333333,19.0713913333333,0,0,0,0,86280134197803,0,86280134197803,0,86280134197803,0,86280134197803,0,86280148296255,14.098452,1,-2
primary_13,3,A,K_LOOKUP_C2_C4,3,45,86310134034313,6,7,2,4,86310134034313,86310134121526,86310134142174,0.107861,86310134034313,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,86310129799201,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86310134142174,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,86310134142174,-0.107861666666667,-0.107861666666667,33.2254723333333,33.2254723333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.107861666666667,-0.107861666666667,-0.107861666666667,-0.107861666666667,2,1,0,0,86310144635447,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86310144576233,22.7321993333333,22.7321993333333,22.7321993333333,22.7321993333333,0,0,0,0,22.7321993333333,22.7321993333333,22.7321993333333,22.7321993333333,0,0,0,0,22.7321993333333,22.7321993333333,22.7321993333333,22.7321993333333,0,0,0,0,86310134142174,0,86310134142174,0,86310134142174,0,86310134142174,0,86310144635447,10.493273,1,-2
primary_14,3,B,FIXED_C2,2,30,86359070465255,6,7,2,2,86359070465255,86359070559133,86359070579726,0.114471,86359070465255,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,86359065543118,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86359070579726,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,23402,86359070579726,-0.114471666666667,-0.114471666666667,33.2188623333333,33.2188623333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.114471666666667,-0.114471666666667,-0.114471666666667,-0.114471666666667,2,1,0,0,86359082225370,LEFT_LIMIT,2,0,1,7,7,0,0,7,23412,86359082139036,21.5732183333333,21.5732183333333,21.5732183333333,21.5732183333333,0,0,0,0,21.5732183333333,21.5732183333333,21.5732183333333,21.5732183333333,0,0,0,0,21.5732183333333,21.5732183333333,21.5732183333333,21.5732183333333,0,0,0,0,86359070579726,0,86359076037145,5.457419,86359070579726,0,86359076053368,5.473642,86359082225370,11.645644,1,-2
primary_15,3,B,K_LOOKUP_C2_C4,2,30,86422939401197,6,7,2,4,86422939401197,86422939499522,86422939520180,0.118983,86422939401197,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,86422935039636,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86422939520180,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,86422939520180,-0.118983666666667,-0.118983666666667,33.2143503333333,33.2143503333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.118983666666667,-0.118983666666667,-0.118983666666667,-0.118983666666667,2,1,0,0,86422949747791,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,86422949651901,22.9867393333333,22.9867393333333,22.9867393333333,22.9867393333333,0,0,0,0,22.9867393333333,22.9867393333333,22.9867393333333,22.9867393333333,0,0,0,0,22.9867393333333,22.9867393333333,22.9867393333333,22.9867393333333,0,0,0,0,86422939520180,0,86422939520180,0,86422939520180,0,86422939520180,0,86422949747791,10.227611,1,-2
primary_16,3,A,FIXED_C4,1,15,86472078494760,6,7,4,4,86472078494760,86472078598591,86472078638055,0.143295,86472078494760,LEFT_LIMIT,4,2,0,2,2,0,2,6,10798,86472074210810,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86472078638055,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86472078638055,-0.143295666666667,-0.143295666666667,33.1900383333333,33.1900383333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.143295666666667,-0.143295666666667,-0.143295666666667,-0.143295666666667,2,1,0,0,86472091810067,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,86472091725900,20.0180263333333,20.0180263333333,20.0180263333333,20.0180263333333,0,0,0,0,20.0180263333333,20.0180263333333,20.0180263333333,20.0180263333333,0,0,0,0,20.0180263333333,20.0180263333333,20.0180263333333,20.0180263333333,0,0,0,0,86472078638055,0,86472078638055,0,86472078638055,0,86472078638055,0,86472091810067,13.172012,1,-2
primary_16,3,A,FIXED_C4,3,45,86502078494760,6,7,4,4,86502078494760,86502078586376,86502078602950,0.10819,86502078494760,LEFT_LIMIT,4,2,0,2,2,0,2,6,34202,86502074840242,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86502078602950,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,86502078602950,-0.108190666666667,-0.108190666666667,33.2251433333333,33.2251433333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.108190666666667,-0.108190666666667,-0.108190666666667,-0.108190666666667,2,1,0,0,86502089476999,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86502089386915,22.3510943333333,22.3510943333333,22.3510943333333,22.3510943333333,0,0,0,0,22.3510943333333,22.3510943333333,22.3510943333333,22.3510943333333,0,0,0,0,22.3510943333333,22.3510943333333,22.3510943333333,22.3510943333333,0,0,0,0,86502078602950,0,86502078602950,0,86502078602950,0,86502078602950,0,86502089476999,10.874049,1,-2
primary_17,3,B,FIXED_C4,2,30,86551280570497,6,7,4,4,86551280570497,86551280668831,86551280688729,0.118232,86551280570497,LEFT_LIMIT,4,2,0,2,2,0,2,6,23400,86551275251383,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86551280688729,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,23402,86551280688729,-0.118232666666667,-0.118232666666667,33.2151013333333,33.2151013333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.118232666666667,-0.118232666666667,-0.118232666666667,-0.118232666666667,2,1,0,0,86551291406634,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,86551291338087,22.4971963333333,22.4971963333333,22.4971963333333,22.4971963333333,0,0,0,0,22.4971963333333,22.4971963333333,22.4971963333333,22.4971963333333,0,0,0,0,22.4971963333333,22.4971963333333,22.4971963333333,22.4971963333333,0,0,0,0,86551280688729,0,86551280688729,0,86551280688729,0,86551280688729,0,86551291406634,10.717905,1,-2
primary_18,3,A,FIXED_C2,1,15,86600340495720,6,7,2,2,86600340495720,86600340602926,86600340655351,0.159631,86600340495720,LEFT_LIMIT,2,2,0,2,2,0,2,6,10798,86600336918849,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86600340655351,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,10800,86600340655351,-0.159631666666667,-0.159631666666667,33.1737023333333,33.1737023333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.159631666666667,-0.159631666666667,-0.159631666666667,-0.159631666666667,2,1,0,0,86600353185791,LEFT_LIMIT,2,0,2,7,7,0,0,7,10811,86600353137383,20.6432623333333,20.6432623333333,20.6432623333333,20.6432623333333,0,0,0,0,20.6432623333333,20.6432623333333,20.6432623333333,20.6432623333333,0,0,0,0,20.6432623333333,20.6432623333333,20.6432623333333,20.6432623333333,0,0,0,0,86600340655351,0,86600343728005,3.072654,86600340655351,0,86600343736116,3.080765,86600353185791,12.53044,2,-2
primary_18,3,A,FIXED_C2,3,45,86630340495720,6,7,2,2,86630340495720,86630340574450,86630340587885,0.092165,86630340495720,LEFT_LIMIT,2,2,0,2,2,0,2,6,34202,86630337402240,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86630340587885,RIGHT_CONTINUOUS,2,2,0,9,2,7,2,7,34204,86630340587885,-0.0921656666666667,-0.0921656666666667,33.2411683333333,33.2411683333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.0921656666666667,-0.0921656666666667,-0.0921656666666667,-0.0921656666666667,2,1,0,0,86630352661161,LEFT_LIMIT,2,0,1,7,7,0,0,7,34214,86630352597920,21.1678923333333,21.1678923333333,21.1678923333333,21.1678923333333,0,0,0,0,21.1678923333333,21.1678923333333,21.1678923333333,21.1678923333333,0,0,0,0,21.1678923333333,21.1678923333333,21.1678923333333,21.1678923333333,0,0,0,0,86630340587885,0,86630340926000,0.338115,86630340587885,0,86630340937824,0.349939,86630352661161,12.073276,1,-2
primary_19,4,B,K_LOOKUP_C2_C4,2,30,86679555518716,6,7,2,4,86679555518716,86679555620597,86679555636005,0.117289,86679555518716,LEFT_LIMIT,2,2,0,2,2,0,2,6,23400,86679552549519,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86679555636005,RIGHT_CONTINUOUS,4,1,0,8,1,7,1,7,23403,86679555636005,-0.117289666666667,23.2160441333333,33.2160443333333,33.2160443333333,1,0.125,0,0,,,,,0,,0,0,-0.117289666666667,-0.117289666666667,-0.117289666666667,-0.117289666666667,1,1,0,0,86679567478784,LEFT_LIMIT,4,0,1,7,7,0,0,7,23412,86679567410867,21.3732653333333,21.3732653333333,21.3732653333333,21.3732653333333,0,0,0,0,21.3732653333333,21.3732653333333,21.3732653333333,21.3732653333333,0,0,0,0,21.3732653333333,21.3732653333333,21.3732653333333,21.3732653333333,0,0,0,0,86679555636005,0,86679555636005,0,86679555636005,0,86679555636005,0,86679567478784,11.842779,1,-1
primary_20,4,A,FIXED_C4,1,15,86728468470632,6,7,4,4,86728468470632,86728468568349,86728468601043,0.130411,86728468470632,LEFT_LIMIT,4,2,0,2,2,0,2,6,10798,86728464121859,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86728468601043,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,10800,86728468601043,-0.130411666666667,-0.130411666666667,33.2029223333333,33.2029223333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.130411666666667,-0.130411666666667,-0.130411666666667,-0.130411666666667,2,1,0,0,86728481239912,LEFT_LIMIT,4,0,1,7,7,0,0,7,10810,86728481108226,20.5640533333333,20.5640533333333,20.5640533333333,20.5640533333333,0,0,0,0,20.5640533333333,20.5640533333333,20.5640533333333,20.5640533333333,0,0,0,0,20.5640533333333,20.5640533333333,20.5640533333333,20.5640533333333,0,0,0,0,86728468601043,0,86728468601043,0,86728468601043,0,86728468601043,0,86728481239912,12.638869,1,-2
primary_20,4,A,FIXED_C4,3,45,86758468470632,6,7,4,4,86758468470632,86758468557753,86758468573569,0.102937,86758468470632,LEFT_LIMIT,4,2,0,2,2,0,2,6,34202,86758463946688,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,,,,,0,,0,0,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,-6.66666666666667e-07,2,1,0,0,86758468573569,RIGHT_CONTINUOUS,4,2,0,9,2,7,2,7,34204,86758468573569,-0.102937666666667,-0.102937666666667,33.2303963333333,33.2303963333333,2,0.222222222222222,0,0,,,,,0,,0,0,-0.102937666666667,-0.102937666666667,-0.102937666666667,-0.102937666666667,2,1,0,0,86758480060201,LEFT_LIMIT,4,0,1,7,7,0,0,7,34214,86758479077126,21.7437643333333,21.7437643333333,21.7437643333333,21.7437643333333,0,0,0,0,21.7437643333333,21.7437643333333,21.7437643333333,21.7437643333333,0,0,0,0,21.7437643333333,21.7437643333333,21.7437643333333,21.7437643333333,0,0,0,0,86758468573569,0,86758468573569,0,86758468573569,0,86758468573569,0,86758480060201,11.486632,1,-2
